YEAR,MONTH,Date,Transfer Station,COMMODITY,TONS,TRIPS,SECTOR
2011,8,08/17/2011,North Transfer Station,Garbage,88.008021,30,Residential
2011,8,08/18/2011,South Transfer Station,Garbage,341.362063,84,Residential
2011,8,08/19/2011,North Transfer Station,Garbage,90.433409,26,Residential
2011,8,08/20/2011,South Transfer Station,Garbage,1.475664,3,Residential
2009,11,11/19/2009,South Transfer Station,Garbage,12.281003,9,Residential
2009,11,11/20/2009,South Transfer Station,Garbage,275.317403,54,Residential
2009,11,11/20/2009,South Transfer Station,Organics,48.36,8,Residential
2009,11,11/22/2009,South Transfer Station,Recycling,3.2123,2,Residential
2009,11,11/22/2009,South Transfer Station,Organics,0.087633,1,Residential
2009,11,11/23/2009,South Transfer Station,Garbage,293.275082,56,Residential
2009,11,11/23/2009,South Transfer Station,Garbage,27.930798,11,Residential
2009,11,11/28/2009,South Transfer Station,Garbage,239.616468,44,Residential
2009,12,12/02/2009,North Transfer Station,Organics,161.28,23,Residential
2009,12,12/02/2009,South Transfer Station,Organics,155.870885,26,Residential
2009,12,12/03/2009,North Transfer Station,Garbage,130.874461,34,Residential
2009,12,12/05/2009,South Transfer Station,Recycling,3.235806,2,Residential
2009,12,12/06/2009,North Transfer Station,Garbage,0.276507,6,Residential
2009,12,12/06/2009,South Transfer Station,Recycling,3.664479,2,Residential
2009,12,12/08/2009,South Transfer Station,Organics,46.79,10,Residential
2009,12,12/09/2009,South Transfer Station,Organics,61.10626,22,Residential
2009,12,12/15/2009,North Transfer Station,Garbage,150.777975,36,Residential
2009,12,12/15/2009,North Transfer Station,Organics,35.57,11,Residential
2009,12,12/15/2009,South Transfer Station,Organics,38.56,8,Residential
2009,12,12/17/2009,South Transfer Station,Organics,44.84,9,Residential
2009,12,12/18/2009,South Transfer Station,Organics,58.43,18,Residential
2009,12,12/21/2009,South Transfer Station,Garbage,11.760503,10,Residential
2009,12,12/21/2009,South Transfer Station,Organics,64.35,12,Residential
2009,12,12/21/2009,South Transfer Station,Organics,88.04,22,Residential
2009,12,12/28/2009,North Transfer Station,Garbage,114.400779,30,Residential
2009,12,12/29/2009,South Transfer Station,Garbage,271.360312,53,Residential
2009,12,12/30/2009,North Transfer Station,Garbage,130.806666,38,Residential
2009,12,12/31/2009,South Transfer Station,Organics,53.62,9,Residential
2010,1,01/04/2010,South Transfer Station,Garbage,15.7492,8,Residential
2010,1,01/05/2010,South Transfer Station,Garbage,15.016222,5,Residential
2010,1,01/05/2010,North Transfer Station,Organics,41.63,7,Residential
2010,1,01/09/2010,South Transfer Station,Garbage,3.197107,7,Residential
2010,1,01/11/2010,South Transfer Station,Recycling,398.867157,73,Residential
2010,1,01/11/2010,South Transfer Station,Organics,115.42,22,Residential
2010,1,01/12/2010,South Transfer Station,Garbage,228.029543,44,Residential
2010,1,01/13/2010,South Transfer Station,Recycling,344.239422,71,Residential
2010,1,01/14/2010,North Transfer Station,Garbage,147.498161,31,Residential
2010,1,01/14/2010,South Transfer Station,Organics,62.16,12,Residential
2010,1,01/15/2010,North Transfer Station,Garbage,166.054151,38,Residential
2010,1,01/15/2010,South Transfer Station,Garbage,10.345646,9,Residential
2010,1,01/17/2010,South Transfer Station,Garbage,0.11178,1,Residential
2010,1,01/18/2010,North Transfer Station,Garbage,135.241459,31,Residential
2010,1,01/18/2010,South Transfer Station,Garbage,246.717401,49,Residential
2010,1,01/18/2010,South Transfer Station,Garbage,15.257048,9,Residential
2010,1,01/19/2010,North Transfer Station,Garbage,193.086988,44,Residential
2010,1,01/19/2010,South Transfer Station,Recycling,329.033286,73,Residential
2010,1,01/21/2010,North Transfer Station,Organics,44.69,10,Residential
2010,1,01/21/2010,South Transfer Station,Organics,96.28,21,Residential
2010,1,01/22/2010,South Transfer Station,Garbage,224.412999,50,Residential
2010,1,01/23/2010,South Transfer Station,Garbage,0.091361,1,Residential
2010,1,01/23/2010,South Transfer Station,Garbage,3.799352,4,Residential
2010,1,01/25/2010,South Transfer Station,Garbage,286.749755,60,Residential
2010,1,01/27/2010,South Transfer Station,Garbage,13.730872,10,Residential
2010,1,01/28/2010,North Transfer Station,Garbage,173.056219,40,Residential
2010,1,01/28/2010,South Transfer Station,Recycling,280.045276,67,Residential
2010,2,02/01/2010,South Transfer Station,Garbage,237.36598,49,Residential
2010,2,02/02/2010,South Transfer Station,Garbage,25.264756,11,Residential
2010,2,02/02/2010,North Transfer Station,Organics,56.97,14,Residential
2010,2,02/02/2010,South Transfer Station,Organics,31.05,8,Residential
2010,2,02/05/2010,South Transfer Station,Garbage,24.265855,12,Residential
2010,2,02/07/2010,South Transfer Station,Recycling,3.3553,2,Residential
2010,2,02/08/2010,South Transfer Station,Garbage,241.208599,49,Residential
2010,2,02/08/2010,South Transfer Station,Garbage,12.847712,8,Residential
2010,2,02/08/2010,North Transfer Station,Organics,44.37,10,Residential
2010,2,02/10/2010,South Transfer Station,Organics,83.89,20,Residential
2010,2,02/11/2010,North Transfer Station,Organics,54.74,11,Residential
2010,2,02/12/2010,South Transfer Station,Recycling,275.276525,69,Residential
2010,2,02/18/2010,South Transfer Station,Garbage,8.2982,7,Residential
2010,2,02/18/2010,South Transfer Station,Organics,54.29,10,Residential
2010,2,02/19/2010,South Transfer Station,Organics,69.63,17,Residential
2010,2,02/21/2010,North Transfer Station,Garbage,0.2808,2,Residential
2010,2,02/22/2010,South Transfer Station,Garbage,15.004319,8,Residential
2010,2,02/23/2010,North Transfer Station,Garbage,172.805216,44,Residential
2010,2,02/23/2010,South Transfer Station,Garbage,18.422482,13,Residential
2010,2,02/24/2010,South Transfer Station,Garbage,7.968842,7,Residential
2010,2,02/24/2010,North Transfer Station,Organics,91.99,15,Residential
2010,2,02/25/2010,North Transfer Station,Garbage,144.017413,36,Residential
2010,2,02/26/2010,South Transfer Station,Recycling,295.15176,70,Residential
2010,3,03/03/2010,South Transfer Station,Recycling,307.663058,70,Residential
2010,3,03/03/2010,North Transfer Station,Organics,64.87,11,Residential
2010,3,03/05/2010,South Transfer Station,Recycling,288.571679,70,Residential
2010,3,03/05/2010,South Transfer Station,Organics,57.15,12,Residential
2010,3,03/05/2010,South Transfer Station,Organics,85.98,18,Residential
2010,3,03/06/2010,North Transfer Station,Garbage,1.61212,4,Residential
2010,3,03/06/2010,South Transfer Station,Garbage,3.273729,2,Residential
2010,3,03/09/2010,North Transfer Station,Garbage,165.683512,39,Residential
2010,3,03/09/2010,South Transfer Station,Organics,57.66,11,Residential
2010,3,03/10/2010,South Transfer Station,Recycling,289.907805,70,Residential
2010,3,03/12/2010,North Transfer Station,Organics,88.16,17,Residential
2010,3,03/17/2010,North Transfer Station,Garbage,156.31251,37,Residential
2010,3,03/20/2010,North Transfer Station,Garbage,1.170936,3,Residential
2010,3,03/21/2010,North Transfer Station,Garbage,1.312726,3,Residential
2010,3,03/23/2010,North Transfer Station,Organics,88.2,15,Residential
2010,3,03/23/2010,South Transfer Station,Organics,56.92,10,Residential
2010,3,03/24/2010,North Transfer Station,Garbage,144.185458,30,Residential
2010,3,03/24/2010,South Transfer Station,Garbage,229.672739,49,Residential
2010,3,03/24/2010,South Transfer Station,Garbage,20.150025,14,Residential
2010,3,03/24/2010,South Transfer Station,Recycling,286.602256,69,Residential
2010,3,03/25/2010,North Transfer Station,Organics,102.16,19,Residential
2010,3,03/27/2010,North Transfer Station,Garbage,2.206029,3,Residential
2010,3,03/28/2010,South Transfer Station,Garbage,0.00564,2,Residential
2010,3,03/28/2010,South Transfer Station,Garbage,2.643157,4,Residential
2010,3,03/30/2010,South Transfer Station,Recycling,314.091035,76,Residential
2010,3,03/31/2010,South Transfer Station,Garbage,222.915202,50,Residential
2010,3,03/31/2010,South Transfer Station,Garbage,28.633285,33,Residential
2010,4,04/01/2010,North Transfer Station,Garbage,156.951385,47,Residential
2010,4,04/02/2010,South Transfer Station,Recycling,285.830549,68,Residential
2010,4,04/02/2010,North Transfer Station,Organics,60.1,12,Residential
2010,4,04/04/2010,North Transfer Station,Garbage,0.31104,3,Residential
2010,4,04/04/2010,South Transfer Station,Garbage,0.06321,3,Residential
2010,4,04/04/2010,South Transfer Station,Recycling,2.223008,1,Residential
2010,4,04/06/2010,South Transfer Station,Organics,51.26,7,Residential
2010,4,04/07/2010,South Transfer Station,Recycling,294.102613,70,Residential
2010,4,04/08/2010,South Transfer Station,Garbage,14.962869,28,Residential
2010,4,04/09/2010,North Transfer Station,Organics,66.44,15,Residential
2010,4,04/10/2010,North Transfer Station,Garbage,1.220436,8,Residential
2010,4,04/12/2010,North Transfer Station,Organics,128.18,19,Residential
2010,4,04/12/2010,South Transfer Station,Organics,43.92,11,Residential
2010,4,04/13/2010,North Transfer Station,Garbage,183.625684,53,Residential
2010,4,04/14/2010,South Transfer Station,Garbage,231.224074,49,Residential
2010,4,04/18/2010,North Transfer Station,Garbage,0.238144,2,Residential
2010,4,04/23/2010,South Transfer Station,Recycling,364.634074,89,Residential
2010,4,04/24/2010,South Transfer Station,Organics,1.356243,1,Residential
2010,4,04/26/2010,South Transfer Station,Organics,33.16,6,Residential
2010,4,04/26/2010,South Transfer Station,Organics,225.217752,29,Residential
2010,4,04/27/2010,South Transfer Station,Recycling,302.08991,74,Residential
2010,4,04/30/2010,South Transfer Station,Garbage,311.962012,59,Residential
2010,5,05/02/2010,South Transfer Station,Garbage,0.15045,2,Residential
2010,5,05/03/2010,South Transfer Station,Organics,198.944874,30,Residential
2010,5,05/05/2010,South Transfer Station,Garbage,17.134858,26,Residential
2010,5,05/07/2010,North Transfer Station,Garbage,172.751026,47,Residential
2010,5,05/07/2010,South Transfer Station,Recycling,297.990495,75,Residential
2010,5,05/08/2010,South Transfer Station,Garbage,6.91309,17,Residential
2010,5,05/11/2010,North Transfer Station,Organics,198.76,28,Residential
2010,5,05/12/2010,North Transfer Station,Garbage,148.720704,51,Residential
2010,5,05/14/2010,North Transfer Station,Garbage,165.733749,51,Residential
2010,5,05/14/2010,South Transfer Station,Organics,158.811142,24,Residential
2010,5,05/15/2010,South Transfer Station,Organics,1.346891,1,Residential
2010,5,05/16/2010,South Transfer Station,Garbage,2.937543,9,Residential
2010,5,05/16/2010,South Transfer Station,Organics,0.400664,1,Residential
2010,5,05/18/2010,South Transfer Station,Garbage,245.368541,53,Residential
2010,5,05/19/2010,South Transfer Station,Organics,31.88,6,Residential
2010,5,05/22/2010,South Transfer Station,Garbage,5.985703,19,Residential
2010,5,05/23/2010,South Transfer Station,Recycling,2.38,1,Residential
2010,5,05/24/2010,North Transfer Station,Garbage,187.935289,55,Residential
2010,5,05/24/2010,North Transfer Station,Organics,165.48,27,Residential
2010,5,05/25/2010,South Transfer Station,Garbage,242.661868,52,Residential
2010,5,05/26/2010,South Transfer Station,Garbage,240.000915,52,Residential
2010,5,05/26/2010,South Transfer Station,Organics,49.9,10,Residential
2010,5,05/27/2010,South Transfer Station,Garbage,218.136712,45,Residential
2010,5,05/28/2010,South Transfer Station,Garbage,285.572373,55,Residential
2010,5,05/28/2010,South Transfer Station,Recycling,291.350812,70,Residential
2010,5,05/28/2010,South Transfer Station,Organics,185.281641,26,Residential
2010,5,05/31/2010,North Transfer Station,Garbage,139.783189,45,Residential
2010,5,05/31/2010,South Transfer Station,Garbage,9.305874,19,Residential
2010,6,06/01/2010,South Transfer Station,Garbage,252.774468,52,Residential
2010,6,06/03/2010,South Transfer Station,Garbage,18.614274,30,Residential
2010,6,06/06/2010,North Transfer Station,Garbage,0.281648,3,Residential
2010,6,06/07/2010,North Transfer Station,Garbage,225.455533,62,Residential
2010,6,06/07/2010,North Transfer Station,Organics,239.8,32,Residential
2010,6,06/07/2010,South Transfer Station,Organics,285.688797,37,Residential
2010,6,06/08/2010,South Transfer Station,Recycling,320.513941,73,Residential
2010,6,06/09/2010,South Transfer Station,Organics,62.29,12,Residential
2010,6,06/10/2010,South Transfer Station,Organics,58.24,10,Residential
2010,6,06/11/2010,North Transfer Station,Organics,125.44,19,Residential
2010,6,06/14/2010,North Transfer Station,Garbage,228.480224,63,Residential
2010,6,06/14/2010,South Transfer Station,Garbage,215.572214,45,Residential
2010,6,06/14/2010,North Transfer Station,Organics,247.5,31,Residential
2010,6,06/17/2010,South Transfer Station,Garbage,8.63267,31,Residential
2010,6,06/18/2010,North Transfer Station,Garbage,195.893375,56,Residential
2010,6,06/18/2010,South Transfer Station,Garbage,35.903808,25,Residential
2010,6,06/18/2010,South Transfer Station,Recycling,294.439681,71,Residential
2010,6,06/18/2010,South Transfer Station,Organics,201.414231,32,Residential
2010,6,06/19/2010,South Transfer Station,Garbage,4.586999,15,Residential
2010,6,06/23/2010,South Transfer Station,Garbage,259.458257,51,Residential
2010,6,06/23/2010,South Transfer Station,Organics,186.23226,26,Residential
2010,6,06/24/2010,South Transfer Station,Organics,21.41,7,Residential
2010,6,06/25/2010,South Transfer Station,Garbage,20.512986,25,Residential
2010,6,06/25/2010,South Transfer Station,Organics,198.605643,27,Residential
2010,6,06/28/2010,South Transfer Station,Organics,76.25,14,Residential
2010,7,07/01/2010,South Transfer Station,Organics,47.95,10,Residential
2010,7,07/02/2010,North Transfer Station,Garbage,217.130949,61,Residential
2010,7,07/03/2010,South Transfer Station,Garbage,4.158843,18,Residential
2010,7,07/09/2010,North Transfer Station,Garbage,222.642368,63,Residential
2010,7,07/09/2010,North Transfer Station,Organics,93.59,15,Residential
2010,7,07/12/2010,North Transfer Station,Garbage,209.852796,55,Residential
2010,7,07/13/2010,South Transfer Station,Recycling,326.097364,73,Residential
2010,7,07/14/2010,North Transfer Station,Garbage,159.576026,55,Residential
2010,7,07/14/2010,South Transfer Station,Recycling,308.735745,70,Residential
2010,7,07/15/2010,North Transfer Station,Organics,130.13,22,Residential
2010,7,07/16/2010,North Transfer Station,Organics,116.15,21,Residential
2010,7,07/19/2010,North Transfer Station,Garbage,172.122798,55,Residential
2010,7,07/19/2010,South Transfer Station,Garbage,257.12944,54,Residential
2010,7,07/21/2010,South Transfer Station,Organics,33.28,8,Residential
2010,7,07/23/2010,South Transfer Station,Garbage,256.834643,50,Residential
2010,7,07/23/2010,South Transfer Station,Organics,38.8,8,Residential
2010,7,07/23/2010,South Transfer Station,Organics,168.92768,28,Residential
2010,7,07/25/2010,North Transfer Station,Garbage,0.157866,1,Residential
2010,7,07/26/2010,South Transfer Station,Recycling,336.311396,74,Residential
2010,7,07/26/2010,North Transfer Station,Organics,118.48,19,Residential
2010,7,07/26/2010,South Transfer Station,Organics,28.77,9,Residential
2010,7,07/27/2010,North Transfer Station,Garbage,182.08831,57,Residential
2010,7,07/27/2010,South Transfer Station,Recycling,310.515771,67,Residential
2010,7,07/27/2010,North Transfer Station,Organics,128.47,24,Residential
2010,7,07/28/2010,South Transfer Station,Garbage,232.168436,48,Residential
2010,8,08/01/2010,South Transfer Station,Recycling,2.960399,1,Residential
2010,8,08/03/2010,South Transfer Station,Garbage,19.934302,33,Residential
2010,8,08/03/2010,South Transfer Station,Organics,181.765008,29,Residential
2010,8,08/04/2010,South Transfer Station,Garbage,19.15334,28,Residential
2010,8,08/05/2010,South Transfer Station,Recycling,293.004875,71,Residential
2010,8,08/05/2010,South Transfer Station,Organics,173.47302,30,Residential
2010,8,08/06/2010,North Transfer Station,Garbage,173.184536,54,Residential
2010,8,08/06/2010,South Transfer Station,Recycling,274.226197,66,Residential
2010,8,08/08/2010,South Transfer Station,Garbage,0,1,Residential
2010,8,08/08/2010,South Transfer Station,Organics,0.8109,1,Residential
